Path,Cut,Counts
/disco4/SIMULACIONES/axions//axions_14/Events/run_01/m_delphes_events.root,vbfCuts,22613
/disco4/SIMULACIONES/axions//axions_71/Events/run_01/m_delphes_events.root,vbfCuts,22757
/disco4/SIMULACIONES/axions//axions_63/Events/run_01/m_delphes_events.root,vbfCuts,22385
/disco4/SIMULACIONES/axions//axions_67/Events/run_01/m_delphes_events.root,vbfCuts,22518
/disco4/SIMULACIONES/axions//axions_6/Events/run_01/m_delphes_events.root,vbfCuts,22533
/disco4/SIMULACIONES/axions//axions_34/Events/run_01/m_delphes_events.root,vbfCuts,22677
/disco4/SIMULACIONES/axions//axions_30/Events/run_01/m_delphes_events.root,vbfCuts,22812
/disco4/SIMULACIONES/axions//axions_92/Events/run_01/m_delphes_events.root,vbfCuts,22595
/disco4/SIMULACIONES/axions//axions_89/Events/run_01/m_delphes_events.root,vbfCuts,22663
/disco4/SIMULACIONES/axions//axions_9/Events/run_01/m_delphes_events.root,vbfCuts,22624
/disco4/SIMULACIONES/axions//axions_36/Events/run_01/m_delphes_events.root,vbfCuts,22683
/disco4/SIMULACIONES/axions//axions_24/Events/run_01/m_delphes_events.root,vbfCuts,22596
/disco4/SIMULACIONES/axions//axions_39/Events/run_01/m_delphes_events.root,vbfCuts,22482
/disco4/SIMULACIONES/axions//axions_51/Events/run_01/m_delphes_events.root,vbfCuts,22620
/disco4/SIMULACIONES/axions//axions_46/Events/run_01/m_delphes_events.root,vbfCuts,22620
/disco4/SIMULACIONES/axions//axions_69/Events/run_01/m_delphes_events.root,vbfCuts,22446
/disco4/SIMULACIONES/axions//axions_17/Events/run_01/m_delphes_events.root,vbfCuts,22820
/disco4/SIMULACIONES/axions//axions_2/Events/run_01/m_delphes_events.root,vbfCuts,22379
/disco4/SIMULACIONES/axions//axions_47/Events/run_01/m_delphes_events.root,vbfCuts,22613
/disco4/SIMULACIONES/axions//axions_32/Events/run_01/m_delphes_events.root,vbfCuts,22828
/disco4/SIMULACIONES/axions//axions_31/Events/run_01/m_delphes_events.root,vbfCuts,22525
/disco4/SIMULACIONES/axions//axions_15/Events/run_01/m_delphes_events.root,vbfCuts,22636
/disco4/SIMULACIONES/axions//axions_28/Events/run_01/m_delphes_events.root,vbfCuts,22680
/disco4/SIMULACIONES/axions//axions_37/Events/run_01/m_delphes_events.root,vbfCuts,22525
/disco4/SIMULACIONES/axions//axions_78/Events/run_01/m_delphes_events.root,vbfCuts,22592
/disco4/SIMULACIONES/axions//axions_7/Events/run_01/m_delphes_events.root,vbfCuts,22499
/disco4/SIMULACIONES/axions//axions_27/Events/run_01/m_delphes_events.root,vbfCuts,22479
/disco4/SIMULACIONES/axions//axions_16/Events/run_01/m_delphes_events.root,vbfCuts,22760
